ts,service,region,tenant,requests,errors,p50_ms,p95_ms,p99_ms,bytes_in,bytes_out
2026-07-11T00:19:00Z,alerting,eu-central-1,t-02873,632,3,55.50,123.25,200.53,656036,4728089
2026-07-11T00:29:00Z,alerting,us-west-2,t-02616,8722,72,66.75,174.49,352.79,19003150,43548186
2026-07-11T00:06:00Z,ingest-api,eu-central-1,t-03498,645,3,44.39,123.19,232.11,1307213,916930
2026-07-11T00:25:00Z,query-api,eu-central-1,t-02463,1967,19,37.64,89.47,140.17,4510781,10532797
2026-07-11T00:13:00Z,ingest-api,ap-southeast-2,t-01851,9770,37,59.94,159.32,229.31,10848360,31155092
2026-07-11T00:42:00Z,alerting,us-west-2,t-00252,5763,18,27.33,69.44,144.23,9760470,14272179
2026-07-11T00:26:00Z,alerting,us-west-2,t-02782,7411,80,40.25,112.48,230.76,10375848,21618749
2026-07-11T00:13:00Z,query-api,us-west-2,t-00765,5306,57,73.23,197.34,269.77,11934653,39175268
2026-07-11T00:24:00Z,query-api,ap-southeast-2,t-03179,3517,47,67.21,129.65,215.19,8312928,5713108
2026-07-11T00:37:00Z,ingest-api,us-west-2,t-03264,6296,21,43.68,87.86,161.75,15874910,27571151
2026-07-11T00:12:00Z,query-api,us-west-2,t-01274,2597,25,59.02,159.92,256.42,3208328,5276804
2026-07-11T00:29:00Z,query-api,eu-central-1,t-00369,1533,0,28.95,74.38,96.71,1437478,8719105
2026-07-11T00:04:00Z,ingest-api,ap-southeast-2,t-02362,9420,121,39.45,87.83,152.02,10857866,21813364
2026-07-11T00:53:00Z,query-api,eu-central-1,t-02061,8214,109,66.71,127.16,233.63,19280815,33758004
2026-07-11T00:11:00Z,query-api,us-west-2,t-00365,6810,55,30.21,79.86,107.07,4115581,14895654
2026-07-11T00:35:00Z,ingest-api,ap-southeast-2,t-02342,10915,92,28.33,68.04,113.78,15639530,11034326
2026-07-11T00:35:00Z,billing,us-east-1,t-01128,9765,91,53.92,128.84,206.80,6635202,53421922
2026-07-11T00:45:00Z,exporter,eu-central-1,t-01279,4931,58,44.87,119.24,229.62,6205437,27465761
2026-07-11T00:49:00Z,billing,us-east-1,t-01126,10383,89,20.07,37.93,53.65,12795043,50224319
2026-07-11T00:28:00Z,alerting,eu-central-1,t-01637,3882,40,78.30,179.54,311.39,2904979,9785435
2026-07-11T00:06:00Z,billing,us-east-1,t-01663,3430,20,28.13,67.30,102.82,5574520,24702204
2026-07-11T00:28:00Z,query-api,ap-southeast-2,t-03167,9945,126,72.67,150.35,217.32,22347563,10773259
2026-07-11T00:03:00Z,alerting,us-west-2,t-02886,9714,107,24.43,44.09,85.42,8308951,35922755
2026-07-11T00:58:00Z,alerting,ap-southeast-2,t-03301,2658,19,30.40,62.25,94.60,5197838,4177288
2026-07-11T00:18:00Z,exporter,eu-central-1,t-01261,6348,89,66.69,134.35,233.55,12725518,9868652
2026-07-11T00:14:00Z,query-api,eu-central-1,t-02544,10491,156,79.99,173.38,293.61,17788811,60601641
2026-07-11T00:50:00Z,billing,us-east-1,t-03828,8362,0,45.22,120.14,235.48,14754185,8641883
2026-07-11T00:39:00Z,ingest-api,ap-southeast-2,t-02724,10265,75,70.53,154.99,299.79,24426945,78055412
2026-07-11T00:27:00Z,alerting,us-west-2,t-01848,1628,5,37.52,77.05,140.97,2051350,10849083
2026-07-11T00:38:00Z,query-api,us-west-2,t-02507,4595,48,36.44,77.71,126.27,2165724,25305767
2026-07-11T00:38:00Z,query-api,us-east-1,t-02537,1468,0,55.85,107.40,198.37,1801910,9336845
2026-07-11T00:45:00Z,query-api,eu-central-1,t-01608,6700,63,78.88,214.83,448.96,5865609,27626071
2026-07-11T00:08:00Z,ingest-api,us-west-2,t-01801,9418,63,60.32,162.65,211.46,18453302,45711613
2026-07-11T00:17:00Z,query-api,ap-southeast-2,t-01088,2840,37,39.75,103.46,192.84,2299169,10025126
2026-07-11T00:22:00Z,alerting,eu-central-1,t-00452,1067,7,75.95,209.40,312.29,1525862,7304410
2026-07-11T00:15:00Z,exporter,us-east-1,t-00345,3124,31,56.57,135.58,252.83,5426883,12502490
2026-07-11T00:24:00Z,ingest-api,us-west-2,t-02503,5555,60,65.12,123.58,178.02,4525011,5542933
2026-07-11T00:49:00Z,exporter,us-east-1,t-00026,11166,85,32.26,61.47,117.56,10194329,66953707
2026-07-11T00:50:00Z,query-api,ap-southeast-2,t-02143,6843,14,50.71,132.92,186.75,15912440,16183882
2026-07-11T00:10:00Z,exporter,ap-southeast-2,t-00499,3848,9,50.50,96.33,181.27,8250487,16357247
2026-07-11T00:11:00Z,query-api,us-west-2,t-03081,9067,11,73.66,138.75,234.18,8030959,35960179
2026-07-11T00:31:00Z,exporter,us-east-1,t-03868,2005,13,44.55,89.35,182.64,3899732,11390520
2026-07-11T00:13:00Z,ingest-api,us-east-1,t-03359,9901,106,25.02,57.85,111.22,7265029,26598748
2026-07-11T00:05:00Z,alerting,ap-southeast-2,t-00061,4943,42,63.07,139.29,291.02,5914667,12354633
2026-07-11T00:12:00Z,billing,ap-southeast-2,t-01754,1603,0,51.52,110.07,152.67,4145935,4596035
2026-07-11T00:26:00Z,query-api,eu-central-1,t-02570,4065,59,20.38,45.26,71.05,3438725,18823696
2026-07-11T00:33:00Z,ingest-api,ap-southeast-2,t-01783,110,0,37.97,71.01,110.45,218125,171011
2026-07-11T00:44:00Z,alerting,ap-southeast-2,t-01191,5285,33,28.27,77.43,149.84,4990228,5991578
2026-07-11T00:49:00Z,ingest-api,eu-central-1,t-03226,4833,45,53.70,132.59,278.19,9936290,22777419
2026-07-11T00:21:00Z,query-api,ap-southeast-2,t-03787,91,1,31.84,63.70,86.95,213807,229701
2026-07-11T00:10:00Z,ingest-api,eu-central-1,t-02437,10583,112,77.75,163.01,217.63,26765570,56505200
2026-07-11T00:39:00Z,ingest-api,us-west-2,t-03109,8845,57,70.71,173.78,229.00,10263357,13542962
2026-07-11T00:26:00Z,exporter,us-east-1,t-00579,8896,106,21.47,44.03,78.56,16145065,41094690
2026-07-11T00:25:00Z,ingest-api,eu-central-1,t-02043,8887,28,28.87,66.86,129.95,4695434,14608139
2026-07-11T00:20:00Z,ingest-api,us-west-2,t-02657,7858,75,32.47,86.90,120.02,12177394,41008424
2026-07-11T00:13:00Z,alerting,eu-central-1,t-01842,41,0,79.17,146.52,249.79,47777,251695
2026-07-11T00:16:00Z,ingest-api,eu-central-1,t-01079,11955,80,43.45,108.26,218.62,21134933,73708089
2026-07-11T00:06:00Z,alerting,eu-central-1,t-00969,10945,113,22.25,54.63,74.68,19108695,68369759
2026-07-11T00:39:00Z,billing,us-west-2,t-02601,3340,43,67.10,142.87,247.62,3502300,3899008
2026-07-11T00:21:00Z,exporter,eu-central-1,t-03496,8951,38,41.25,96.57,135.72,4940208,62999924
2026-07-11T00:01:00Z,ingest-api,eu-central-1,t-02357,1918,12,48.52,113.87,176.94,1478844,13858453
2026-07-11T00:33:00Z,alerting,us-west-2,t-01795,3959,8,54.04,123.02,181.70,3340253,10424028
2026-07-11T00:12:00Z,billing,eu-central-1,t-00203,8567,12,71.87,149.45,311.37,6547554,35253869
2026-07-11T00:51:00Z,billing,eu-central-1,t-02763,2223,22,20.58,56.94,90.16,4926956,5644639
2026-07-11T00:26:00Z,ingest-api,us-east-1,t-02382,2388,22,73.54,194.81,345.49,5082827,10262666
2026-07-11T00:01:00Z,billing,ap-southeast-2,t-00282,9570,38,44.51,98.21,150.89,10925932,29694763
2026-07-11T00:10:00Z,query-api,us-west-2,t-02528,11859,159,22.45,57.89,95.38,15669308,65787342
2026-07-11T00:08:00Z,alerting,eu-central-1,t-03328,10473,144,53.36,99.01,138.70,19346145,36115490
2026-07-11T00:43:00Z,exporter,eu-central-1,t-03677,7905,67,43.57,101.41,181.63,12127648,16157899
2026-07-11T00:33:00Z,query-api,us-west-2,t-03280,11627,49,39.78,101.15,179.08,25339402,87167393
2026-07-11T00:31:00Z,alerting,eu-central-1,t-02460,926,11,47.25,116.35,164.25,940980,6960053
2026-07-11T00:51:00Z,alerting,us-west-2,t-01878,5991,10,75.49,140.47,235.36,8245798,35680880
2026-07-11T00:36:00Z,exporter,us-east-1,t-01209,8552,44,57.55,151.11,288.31,21588230,24484923
2026-07-11T00:06:00Z,ingest-api,us-east-1,t-01112,1290,12,79.04,145.89,275.82,872987,3758594
2026-07-11T00:04:00Z,ingest-api,eu-central-1,t-02653,10974,62,32.10,63.54,101.11,8537416,40911461
2026-07-11T00:29:00Z,alerting,us-west-2,t-02399,7573,96,67.20,187.36,270.73,6391831,37720779
2026-07-11T00:14:00Z,alerting,ap-southeast-2,t-00392,6968,92,27.05,50.69,80.17,11542077,51645773
2026-07-11T00:04:00Z,alerting,us-east-1,t-00948,7294,35,55.54,137.55,205.32,17086097,10920225
2026-07-11T00:54:00Z,alerting,us-west-2,t-01695,902,9,47.61,103.53,180.47,1438073,1154756
2026-07-11T00:16:00Z,billing,us-west-2,t-00437,4284,47,76.43,143.49,232.49,2922389,4825170
2026-07-11T00:25:00Z,ingest-api,eu-central-1,t-00642,5848,53,51.13,114.01,164.01,3391375,25133902
2026-07-11T00:37:00Z,ingest-api,us-west-2,t-03387,4663,46,20.36,52.32,74.01,4232870,10679096
2026-07-11T00:06:00Z,exporter,us-east-1,t-02411,11118,53,79.61,219.82,343.63,13825809,47953010
2026-07-11T00:36:00Z,ingest-api,us-west-2,t-02029,962,6,37.74,85.61,112.93,739145,3537933
2026-07-11T00:46:00Z,alerting,eu-central-1,t-00920,6983,25,44.92,100.65,147.86,10577700,25547763
2026-07-11T00:26:00Z,alerting,us-east-1,t-01398,6213,5,73.05,145.66,195.39,14374823,17672730
2026-07-11T00:07:00Z,billing,ap-southeast-2,t-03258,3567,25,77.94,192.34,271.65,7574346,17644619
2026-07-11T00:08:00Z,alerting,us-east-1,t-02974,11295,33,38.19,77.00,112.85,8514450,74526459
2026-07-11T00:41:00Z,query-api,us-west-2,t-00700,5910,22,34.85,81.71,109.59,2383182,6191302
2026-07-11T00:39:00Z,query-api,eu-central-1,t-01848,8142,107,78.20,163.66,318.58,7577559,35691127
2026-07-11T00:17:00Z,exporter,us-east-1,t-02727,11515,73,33.82,70.72,127.54,8259906,15784051
2026-07-11T00:00:00Z,alerting,us-west-2,t-03145,7249,98,76.82,144.74,237.87,16808539,33043152
2026-07-11T00:24:00Z,ingest-api,eu-central-1,t-02802,5221,7,28.36,75.51,133.82,7050338,23736604
2026-07-11T00:15:00Z,billing,eu-central-1,t-02771,4021,0,61.90,139.70,231.14,8998472,14520538
2026-07-11T00:15:00Z,ingest-api,eu-central-1,t-03710,5659,78,51.23,140.58,293.97,13513645,19568280
2026-07-11T00:57:00Z,exporter,us-west-2,t-03520,4700,58,59.24,152.79,304.22,6380481,10086383
2026-07-11T00:31:00Z,ingest-api,eu-central-1,t-01523,615,2,60.78,163.72,342.87,1057278,811682
2026-07-11T00:11:00Z,query-api,eu-central-1,t-00577,8498,54,57.41,150.43,227.82,18188917,57437228
2026-07-11T00:38:00Z,alerting,us-west-2,t-01761,2125,6,32.61,66.12,132.10,4973369,3329309
2026-07-11T00:22:00Z,alerting,eu-central-1,t-02622,46,0,63.96,150.88,199.99,20603,234637
2026-07-11T00:41:00Z,alerting,us-east-1,t-00507,4731,17,77.31,214.59,290.13,5656557,31863134
2026-07-11T00:45:00Z,billing,us-east-1,t-02404,11032,91,43.74,106.29,156.36,9409872,12879273
2026-07-11T00:41:00Z,billing,ap-southeast-2,t-02183,4910,20,54.05,114.37,207.93,8559794,25067140
2026-07-11T00:25:00Z,ingest-api,eu-central-1,t-02062,3636,6,31.94,69.56,144.82,7657636,16416720
2026-07-11T00:13:00Z,ingest-api,us-east-1,t-01797,8843,92,42.88,103.55,172.98,6101285,67749025
2026-07-11T00:17:00Z,billing,eu-central-1,t-03766,10972,11,36.57,69.00,132.55,24445317,54798871
2026-07-11T00:07:00Z,ingest-api,us-west-2,t-03897,2342,32,60.49,120.19,160.21,2227086,17619173
2026-07-11T00:46:00Z,alerting,ap-southeast-2,t-03862,10818,111,25.96,72.50,120.25,11703302,80561778
2026-07-11T00:06:00Z,ingest-api,ap-southeast-2,t-00486,1472,20,27.65,51.13,83.28,2191202,11292280
2026-07-11T00:02:00Z,query-api,us-east-1,t-00724,275,2,45.30,113.22,163.24,152828,1249373
2026-07-11T00:20:00Z,billing,eu-central-1,t-01001,111,0,46.03,104.97,176.19,279131,144311
2026-07-11T00:36:00Z,query-api,us-west-2,t-03256,6422,19,61.47,154.08,300.73,7041680,37817675
2026-07-11T00:32:00Z,billing,us-east-1,t-00437,9979,9,31.07,76.14,150.73,24185746,27547750
2026-07-11T00:51:00Z,alerting,us-west-2,t-02740,3201,45,45.40,102.40,182.31,4531247,16663848
2026-07-11T00:33:00Z,billing,us-east-1,t-01989,4436,19,39.86,100.59,181.06,9876914,22188195
2026-07-11T00:06:00Z,alerting,eu-central-1,t-01641,5485,26,25.21,62.11,116.17,3161577,11699260
2026-07-11T00:53:00Z,billing,ap-southeast-2,t-03474,2198,5,42.18,77.17,111.87,4780394,7703611
2026-07-11T00:02:00Z,billing,us-west-2,t-01402,9280,22,70.16,150.96,270.29,4690517,19624097
2026-07-11T00:50:00Z,ingest-api,us-west-2,t-03544,3936,57,72.97,197.23,263.02,7806773,19560004
2026-07-11T00:15:00Z,exporter,us-west-2,t-01388,4040,28,33.55,89.77,163.08,10042570,25379790
2026-07-11T00:44:00Z,query-api,us-west-2,t-01515,4177,13,69.09,189.86,258.25,4885739,15350441
2026-07-11T00:22:00Z,alerting,eu-central-1,t-03235,10872,145,60.85,114.40,160.59,12269505,51048819
2026-07-11T00:39:00Z,alerting,us-east-1,t-00850,1753,26,76.05,184.08,359.00,3180778,2652745
2026-07-11T00:57:00Z,alerting,eu-central-1,t-01182,4772,16,36.73,80.60,106.47,2441213,23594844
2026-07-11T00:32:00Z,alerting,ap-southeast-2,t-02051,1088,7,65.36,143.79,288.32,2716983,1116845
2026-07-11T00:24:00Z,alerting,ap-southeast-2,t-03745,11623,93,29.27,79.60,137.29,22836383,72252543
2026-07-11T00:51:00Z,billing,eu-central-1,t-01368,8511,80,33.80,71.55,128.85,13284287,37260628
2026-07-11T00:36:00Z,billing,eu-central-1,t-03584,9361,38,70.87,149.39,241.73,20627569,36127753
2026-07-11T00:57:00Z,exporter,eu-central-1,t-02441,7364,68,56.11,127.57,245.20,5905866,56579880
2026-07-11T00:20:00Z,billing,us-west-2,t-00919,7144,34,22.01,42.46,82.17,12182464,13762710
2026-07-11T00:01:00Z,alerting,eu-central-1,t-01997,5653,10,76.10,159.43,302.84,8192407,42679040
2026-07-11T00:42:00Z,alerting,us-east-1,t-03502,4315,37,54.04,123.15,240.37,2688193,17680459
2026-07-11T00:48:00Z,alerting,eu-central-1,t-01437,11131,115,61.77,163.57,293.96,16388560,31551046
2026-07-11T00:06:00Z,ingest-api,eu-central-1,t-03347,2210,11,50.16,109.68,208.07,3709141,10337239
2026-07-11T00:26:00Z,exporter,ap-southeast-2,t-02573,11733,173,21.20,49.46,93.13,27567192,27842437
2026-07-11T00:19:00Z,exporter,eu-central-1,t-03269,6121,55,78.27,156.35,280.94,14705987,26792475
2026-07-11T00:20:00Z,query-api,us-west-2,t-01390,4999,24,32.07,58.97,78.92,3948745,32807981
2026-07-11T00:34:00Z,billing,eu-central-1,t-01163,11806,110,43.76,82.01,158.97,15872528,21512949
2026-07-11T00:22:00Z,exporter,us-west-2,t-01639,3214,13,61.34,141.97,281.49,1470325,4000019
2026-07-11T00:59:00Z,query-api,us-east-1,t-00991,6507,54,63.70,125.69,173.94,4367191,8743024
2026-07-11T00:16:00Z,alerting,us-west-2,t-03559,6260,62,78.36,199.78,330.77,7858729,40837952
2026-07-11T00:53:00Z,ingest-api,us-east-1,t-00990,8318,28,25.00,56.38,107.99,15711440,23988585
2026-07-11T00:22:00Z,exporter,us-east-1,t-01416,8344,95,36.07,85.29,157.65,20795623,42192689
2026-07-11T00:54:00Z,alerting,us-east-1,t-03882,9647,130,56.73,132.30,253.51,17812391,20762589
2026-07-11T00:38:00Z,alerting,us-east-1,t-03985,8582,25,46.79,128.14,241.84,3915321,11089526
2026-07-11T00:21:00Z,ingest-api,us-west-2,t-03070,8195,19,49.13,90.30,165.36,5652918,22865903
2026-07-11T00:39:00Z,ingest-api,us-east-1,t-01923,11669,102,33.63,74.86,109.21,26265062,65986552
2026-07-11T00:21:00Z,ingest-api,ap-southeast-2,t-03250,8103,115,68.62,174.87,256.33,19836484,34039158
2026-07-11T00:32:00Z,exporter,ap-southeast-2,t-02344,2230,16,70.41,159.32,223.99,5334126,9589417
2026-07-11T00:32:00Z,alerting,eu-central-1,t-03788,2385,11,77.32,191.59,326.60,4270144,16134122
2026-07-11T00:45:00Z,billing,ap-southeast-2,t-01181,5745,63,35.63,66.24,103.33,4068912,42979720
2026-07-11T00:21:00Z,alerting,us-east-1,t-00834,11334,151,46.02,113.94,220.49,20800503,83358990
2026-07-11T00:22:00Z,ingest-api,us-east-1,t-01226,10908,67,32.82,72.30,111.74,18793970,39027395
2026-07-11T00:17:00Z,query-api,ap-southeast-2,t-03743,1859,23,20.41,40.98,72.65,3815406,11658982
2026-07-11T00:20:00Z,alerting,eu-central-1,t-03427,1609,11,55.42,149.53,308.79,974765,10733415
2026-07-11T00:27:00Z,exporter,us-east-1,t-01178,3570,43,40.16,76.51,143.31,3288882,11810886
2026-07-11T00:53:00Z,exporter,eu-central-1,t-02282,256,2,31.27,69.93,124.88,501144,876006
2026-07-11T00:58:00Z,query-api,ap-southeast-2,t-02589,4545,32,27.56,67.56,129.52,5543602,5019062
2026-07-11T00:27:00Z,ingest-api,us-east-1,t-02297,4575,47,75.38,139.51,258.90,7397407,16335665
2026-07-11T00:02:00Z,query-api,eu-central-1,t-01721,10872,83,56.15,130.08,173.30,13788878,43771533
2026-07-11T00:33:00Z,alerting,eu-central-1,t-02667,8082,41,42.03,111.81,170.98,12482722,30771291
2026-07-11T00:05:00Z,ingest-api,eu-central-1,t-02810,4969,12,29.08,61.34,110.35,5318729,6038814
2026-07-11T00:46:00Z,exporter,eu-central-1,t-02896,921,4,63.54,125.51,253.80,673648,3637177
2026-07-11T00:20:00Z,billing,ap-southeast-2,t-01307,4189,7,38.95,107.19,209.63,8024684,12180772
2026-07-11T00:35:00Z,query-api,us-west-2,t-00225,9391,37,65.80,126.93,255.48,11123714,58813345
2026-07-11T00:05:00Z,query-api,us-west-2,t-01623,2924,32,77.26,160.01,286.99,3463295,13971501
2026-07-11T00:44:00Z,exporter,us-west-2,t-03703,4022,10,64.75,117.69,232.77,3416151,26811910
2026-07-11T00:07:00Z,query-api,eu-central-1,t-00783,4222,55,47.61,94.02,157.85,2721322,8535438
2026-07-11T00:03:00Z,query-api,eu-central-1,t-00848,4267,43,65.99,119.68,177.91,1828085,31687550
2026-07-11T00:03:00Z,query-api,ap-southeast-2,t-03201,6486,5,44.42,86.35,156.15,10418179,32929402
2026-07-11T00:27:00Z,ingest-api,us-west-2,t-00242,7490,94,76.75,202.97,423.94,18906829,33490619
2026-07-11T00:07:00Z,alerting,us-west-2,t-02388,909,7,24.41,57.24,116.61,2302052,2225336
2026-07-11T00:43:00Z,alerting,eu-central-1,t-02446,3665,26,47.65,121.12,218.19,2112126,16135993
2026-07-11T00:31:00Z,alerting,ap-southeast-2,t-00398,3673,41,72.15,133.52,223.58,4515336,20994377
2026-07-11T00:54:00Z,alerting,ap-southeast-2,t-01466,7899,12,36.50,75.06,139.04,4321629,46591719
2026-07-11T00:01:00Z,alerting,eu-central-1,t-03614,11344,54,20.26,42.04,61.49,20425052,68962056
2026-07-11T00:25:00Z,billing,eu-central-1,t-02975,11200,151,40.02,101.24,155.91,7207696,41889251
2026-07-11T00:33:00Z,billing,us-east-1,t-00165,75,1,60.89,121.09,169.32,81122,370779
2026-07-11T00:36:00Z,ingest-api,us-west-2,t-02781,10638,37,77.00,147.42,304.55,10756291,67314578
2026-07-11T00:02:00Z,query-api,ap-southeast-2,t-02225,2944,11,73.15,204.22,359.95,7378052,12118548
2026-07-11T00:31:00Z,alerting,eu-central-1,t-00942,5961,50,60.20,154.31,220.73,13768470,42578450
2026-07-11T00:06:00Z,exporter,ap-southeast-2,t-03849,6759,37,43.84,100.91,137.29,16489976,45871449
2026-07-11T00:04:00Z,ingest-api,us-west-2,t-00650,7466,16,29.92,70.83,143.02,18280027,8824455
2026-07-11T00:22:00Z,exporter,ap-southeast-2,t-02127,11671,84,31.06,80.11,125.05,13836959,46816856
2026-07-11T00:17:00Z,alerting,ap-southeast-2,t-01849,6446,8,31.12,79.04,124.78,4613630,20257864
2026-07-11T00:02:00Z,query-api,ap-southeast-2,t-02550,9765,80,64.27,132.24,257.94,12201682,27174469
2026-07-11T00:33:00Z,billing,us-east-1,t-02726,1326,8,44.49,98.24,132.84,2358913,8918303
2026-07-11T00:44:00Z,ingest-api,eu-central-1,t-02767,8127,99,45.97,88.03,167.01,20301362,44641893
2026-07-11T00:27:00Z,billing,ap-southeast-2,t-00987,10652,152,61.30,130.38,190.30,24759263,26041927
2026-07-11T00:15:00Z,alerting,us-east-1,t-00740,3504,3,50.37,119.82,182.57,2391305,20365679
2026-07-11T00:53:00Z,billing,us-west-2,t-00430,993,13,67.71,138.98,279.60,558284,1229047
2026-07-11T00:14:00Z,query-api,ap-southeast-2,t-03762,3336,24,20.49,44.75,61.04,2918998,4083869
2026-07-11T00:25:00Z,alerting,us-west-2,t-02045,6407,92,69.48,135.69,244.28,10322221,43359873
2026-07-11T00:08:00Z,query-api,ap-southeast-2,t-02321,5369,38,76.54,155.16,212.22,2169561,8678223
2026-07-11T00:25:00Z,query-api,us-west-2,t-03931,7094,76,26.46,54.66,106.49,5623085,49825039
2026-07-11T00:53:00Z,exporter,eu-central-1,t-01436,1014,1,23.71,63.57,100.13,2563879,4596078
2026-07-11T00:37:00Z,billing,ap-southeast-2,t-03940,8984,107,31.73,69.20,145.14,6282244,60156240
2026-07-11T00:01:00Z,query-api,eu-central-1,t-02308,7876,95,35.44,70.29,124.30,6966692,38608258
2026-07-11T00:28:00Z,exporter,ap-southeast-2,t-00460,2088,28,46.65,103.87,206.34,4237090,10520444
2026-07-11T00:40:00Z,ingest-api,ap-southeast-2,t-02948,6153,15,47.77,108.91,168.71,13045617,39129946
2026-07-11T00:13:00Z,alerting,eu-central-1,t-01342,2080,10,43.92,113.45,147.84,845740,7832777
2026-07-11T00:24:00Z,ingest-api,us-west-2,t-00337,7644,100,39.52,103.66,151.22,17029930,56719126
2026-07-11T00:40:00Z,billing,us-east-1,t-01882,7756,76,59.74,141.14,269.75,9306400,9220983
2026-07-11T00:06:00Z,alerting,eu-central-1,t-00718,2729,16,71.82,157.31,219.80,1489540,8921107
2026-07-11T00:55:00Z,alerting,us-west-2,t-01296,9207,106,67.45,166.63,236.27,15814373,56153893
2026-07-11T00:09:00Z,exporter,ap-southeast-2,t-01165,1525,11,66.44,168.32,293.26,2667364,2312894
2026-07-11T00:12:00Z,alerting,us-east-1,t-00492,762,5,22.03,53.73,107.59,1044777,5699979
2026-07-11T00:29:00Z,exporter,us-east-1,t-02812,8336,41,34.79,85.99,129.24,10309481,17199412
2026-07-11T00:52:00Z,ingest-api,ap-southeast-2,t-03405,9564,112,20.92,43.66,84.21,21504082,28768667
2026-07-11T00:57:00Z,query-api,eu-central-1,t-00373,11205,17,77.22,175.24,276.02,18786940,66646220
2026-07-11T00:48:00Z,ingest-api,us-west-2,t-00940,7852,40,66.97,123.10,204.31,8824868,16350828
2026-07-11T00:15:00Z,query-api,eu-central-1,t-03998,4573,22,53.69,119.72,237.04,9753866,15758327
2026-07-11T00:39:00Z,exporter,us-east-1,t-03995,3456,8,55.58,129.66,262.97,4903223,25184633
2026-07-11T00:44:00Z,ingest-api,eu-central-1,t-02442,8573,16,51.20,132.80,278.47,12934991,17603230
2026-07-11T00:49:00Z,ingest-api,us-west-2,t-01244,9253,62,45.79,119.55,161.56,4870478,19228178
2026-07-11T00:28:00Z,alerting,us-east-1,t-03143,983,2,38.82,103.40,185.74,1012141,2829539
2026-07-11T00:59:00Z,alerting,eu-central-1,t-01710,7316,79,27.50,52.70,71.35,16077351,29353394
2026-07-11T00:50:00Z,ingest-api,us-west-2,t-03395,1191,12,57.02,114.12,193.58,835619,3431210
2026-07-11T00:09:00Z,query-api,us-west-2,t-00829,1835,22,26.76,51.85,79.25,1547677,6544089
2026-07-11T00:57:00Z,ingest-api,ap-southeast-2,t-01646,1370,0,32.69,78.08,152.54,2399474,10511453
2026-07-11T00:43:00Z,exporter,us-west-2,t-02972,1391,7,74.08,170.78,236.51,3112149,9408295
2026-07-11T00:54:00Z,ingest-api,ap-southeast-2,t-03194,155,0,73.49,188.88,396.48,80143,551506
2026-07-11T00:23:00Z,exporter,ap-southeast-2,t-02512,594,3,38.47,87.77,170.02,1232308,645748
2026-07-11T00:49:00Z,exporter,eu-central-1,t-02599,4296,32,33.94,91.80,119.92,10981981,13158750
2026-07-11T00:54:00Z,alerting,us-west-2,t-02730,165,1,77.85,161.88,296.64,125890,378785
2026-07-11T00:18:00Z,exporter,eu-central-1,t-02080,3680,54,69.54,169.68,231.89,3713691,18038872
